Date_Time,Shape,Duration,City,State,Latitude,Longitude,Comments
11/8/2012 23:00,Unknown,20 seconds,Pueblo, CO,38.36518317,-104.7067416,"Huge smoke like trail going across the sky  I was on my way to get my mother from work about 11:00pm downtown in Pueblo, Colorado, on the night of 11/8/12.    Heading from North to the South I saw a huge white cloud looking object appear and go across the sky and then disappear, kind of how airplanes leave a trail of smoke, only this was much larger and late at night.  It lasted about 20 to 30 seconds.   I saw it while I was driving and didn't know what I was seeing.    I pulled over to check it out.  It went across the sky very fast but the stream behind it was extreamly long and lasted a long time."
11/8/2012 23:00,Flash,5-10 seconds,Tucumcari, NM,35.17130606,-103.7267162,"On Hwy 54 headed North, the entire sky lit up in a bright blue light beginning in the north horizon and encompassing entire 360 view.  While traveling Northeast on Highway 54 as we passed over the overpass right outside of Tucumcari, NM heading towards Logan, NM the entire sky lit up in a bright blue light beginning in the north horizon. It encompassed the entire sky from horizon to horizon and it faded the same way it appeared but faded from the south horizon to the north horizon. It lit up everything in view like daylight except in a blue tone."
11/8/2012 23:00,Light,1 second,Scotts Bluff, NE,41.87002141,-103.6597346,green beam of light west to east  around eleven I was driving south down ave b in Scotts bluff. I had my wife and kids in the car the kids were sleeping and my wife was awake I seen a bright green beam of light.  Fall from the sky I wouldn't really say it was falling I guess.this is hard to describe.  It was like a giant green neon tube that shot down towards earth it did not hit earth it disappeared before it could it wasn't a meteor or nothing because it appeared and disappeared so fast like a blink of an eye the tail end lit up the clouds behind it yet it was like a huge green tube it wasn't too close to me because I could see antennas blinking red that were closer to me it was more outside of gering towards the wildcat hills and missile bases are out there.  I don't know what I seen but I got shivers and was totally freaked out.   ((NUFORC Note:  Witness elects to remain totally anonymous; provides no contact information.  PD))
11/8/2012 22:45,Oval,1 minute,Springfield, OH,39.91982502,-83.80392855,"Large oval fireball seen traveling rapidly out of sky and hits ground in cornfield.  Sighting date:  11/08/2012 10:45pm Sighting location: Springifeld, Ohio  Large oval fireball reported being seen traveling rapidly towards ground at angular motion on Rural State Route 4 North just south of mile marker 21.  Subject did not see fireball land however came upon fireball in corn field approximately &#189; mile from sky sighting.  Subject stated that it was approximately the size of an ATV and sat burning or glowing. He stated that he pulled over to observe and his vehicle stalled.  When vehicle was able to be started the lights would not work and he drove away hurriedly fearful due to having his infant son in vehicle.  Lights began working as he was driving away.  Upon viewing of the sighting site the next morning by myself nothing was apparent.  However the local authorities were called after the sighting to investigate."
11/8/2012 22:45,Light,10-15 seconds,Ansted, WV,38.13827297,-81.09909142,"Bright blue light near Jupiter, appeared and disappeared in a matter of seconds.  I was outside walking my dogs and looked up at the south eastern sky around Jupiter, there was a bright blue light (the same color blue as the lights from a police car).  It was about 5 inches to the right of Jupiter.  It was dim and got really bright and then just blinked out in just a matter of a few seconds. It is a cloudless night and the moon is not visible.  I was the only person that I know that observed it because I was walking my dogs, my dogs acted as if they were scared because they all came in within a minute of the sighting which is unusual for them.  I call myself a hobbiest astronomer, I do know where some things in the are in the sky.  I normally have my cell phone with me but tonight I forgot it in the house before I walked my dogs."
11/8/2012 22:35,Triangle,unknown,Germantown, WI,43.24154685,-88.12291994,"Triangular UFO  Object first thought to be a helicopter.  Hovered in one spot and contained 3 lights, one very bright white, a small blue and small red however it was in the shape of a triangle.    Area was mildly residential.  No large incidents in area where a helicopter would be nessasary."
11/8/2012 22:30,Fireball,2 seconds,Fort Collins, CO,40.5693246,-105.086709,"Neon Green Flash Crashes South of Fort Collins  I was driving south on US-287 just south of Fort Collins around 22:30 MST and I noticed a green light flash across the sky slightly east of my direction of travel for aprox. 2 seconds.    The light had a trajectory similar to a meteor burning up in the atmosphere, but was a distinctly neon green color and was substantially larger.    My first thought was some sort of firework that ignited late, but its speed was also similar to something crashing to Earth.    The direction of travel was from East to West and looked to intersect my southbound direction of travel.  I, however, saw no signs after the flash indicating what happened.    The shape of the light I would describe as similar to the booster rocket assemblies used for Discovery and other spacecraft, except traveling in reverse.    I heard no noise (my car has substantial engine noise), smelled nothing other than my heater (it was cold), and felt nothing   ((NUFORC Note:  Witness elects to remain totally anonymous; provides no contact information.  PD))"
11/8/2012 22:30,Flash,1 hour,Roswell, NM,33.38086066,-104.525642,Bright flashes in sky east of Roswell.  Decended with not trail towards the ground.  Working on southern end of Roswell when co-worker called on radio claiming sighting of bright flash east of town.  Met up with 3 co workers on east side of town.  Saw one bright flash while togther.  Shortly after another co-worker called and asked if we had seen the flashes in the sky.  Thought it might be meteors.
11/8/2012 22:10,Unknown,5 minutes,Eugene, OR,44.12841117,-123.1397337,"3 amber lights moving over Eugene slowly at 3000ft. below clouds silently  UFO crafts flew from the south , northward over the city below clouds at a height of about 3000ft. in line at a distance of about 400 yards apart from each other.   Amber in color solid lights moving at what looked like 30 mph silently.   We are a train crew that stopped and watched with amazement all of us knowing what it was!   We did report this to the management ."
11/8/2012 21:45,Light,??,Canastota, NY,43.08622535,-75.75563086,"Over a few days/weeks, big green flash in sky,  2 orange lights glowing, some odd static electricity.  Over the past few weeks, I have noticed some interesting activity. I was outside at work a few weeks back on our nightly break, when I saw a big green flash behind the clouds. It was very large in the sky. I was so shocked, I could barely express what I had seen.  That seemed to be the most significant thing to me, but I didn't feel like it was worth writing about until the last few nights.  On my way home from work, I drive down a strip of road with fields on both sides. Being fall time, they're really empty and easy to see across.  For the past few nights, I've noticed 2 bright orange balls of light on both the north and south horizons.  Very far out, but still noticeable from my car. The first night I thought they were interesting, and then I saw the same thing the second night.  The first night was very cloudy - couldn't see a star in the sky. I could however see these orange balls.  They weren't flashing or moving, just staying very still on the horizons.  Last night was exceptionally clear, and they were clearly visible in the same spots.  They are definitely a whole lot brighter than the rest of the things I could identify in the sky (stars, planes, etc).  On a possibly related note, I've noted a significant increase in the static electricity around here. I got shocked a whole bunch of times last night from doorknobs, in the same place I work every night. I know the time of year probably has something to do with it.  When I woke up this morning, 2 lightbulbs (maybe more?) in my house were dead.  The incandescent kind. Both are bulbs that get a LOT of use in the house, and could have coincidentally died at the same time. I just thought it was interesting.  As far as my (the observer) background goes...not much. I certainly am interested in UFO sightings, but have only ever seen a few times something I couldn't explain.  These few phenomenon in the past weeks have me puzzled, so I figured I'd say something - maybe other people have seen it too! :]   Thanks."
11/8/2012 21:40,Light,2 minutes,Texarkana, TX,33.44881563,-94.07333258,"Dim blue/grey orb, at low altitude.  At approximately 9:40 p.m. 11/8/2012 I was home alone watching t.v., my dogs began to bark, and I felt the house rumbling.  As if someone was listening to a loud stereo in front of the house. Instead of a rhythmic thumping, it was more of a constant stub-audible rumble.  I walked out front to see what the dogs were barking at and saw nothing in the street, but when I stepped out from under the eaves, I felt heat on my back.  I looked up and at tree top level above the house was a blue/gray glowing sphere.  As soon as I looked up, it took off due east, like it had been shot from a gun.  It got brighter as it picked up speed and about two miles it bounced north west, like a tennis ball hitting a brick wall.  After the bounce it was only visible for a flash and then disappeared.  Two noteworthy observations.  First, the sky was overcast with low clouds, and it was well under the cloud cover. Secondly, as it took off from over the house, I could feel a sub-harmonic vibration, in the driveway.  But it never made an audible sound.  There wasn't much to it, but it was a hair raising couple of minutes."
11/8/2012 21:30,Fireball,5 seconds,Whiteville, NC,34.32561602,-78.69968375,"I was driving down a rural Highway 701S leaving Clinton, NC going towards Myrtle Beach, SC.  While in Whiteville, NC, on 701S I witnessed a ball of fire approximately the size of what a hot air balloon would look like a mile away, it appeared to have an engine trail behind it and it appeared to have landed in a field of trees to my left. It was at least a mile ahead of me at the time, I could not get a photo, it was much too fast, within 4-5 seconds it had disappeared into the trees.  I looked up into the sky to see if anything else was coming and there appeared to be hundreds of bright stars in the sky."
11/8/2012 21:30,Formation,over a hour,Paton, IA,42.16501525,-94.2550674,"A opening in space that formed a hole from which I could see many flying objects keeping the hole open.  I went outside to feed my cats at around 21:30 and living out in the country I have very few lights so I have a clear view of the sky.  As I bent over to put cat food in the cat&#8217;s bowls I saw a streak of light from the corner of my eye as I was beginning to bend over.  I looked up and the first thing I saw was how bright the planet Jupiter was and then I saw another blast of light which pinpointed where the first light I saw had come from.  I stood there in awe with my mouth open because I could not believe what I was seeing.  It was a clear night with a few clouds and a soft breeze blowing and what I saw was a hole in the sky.  It was dark outside but enough light to show that clouds were around this hole but not blocking it.  Inside this hole which almost seemed like looking through a tunnel, it was very clear through it almost like it really wasn&#8217;t our sky.  It was full of dancing lights that moved around all over the place and once in awhile they moved together in synch.   One more time I saw a blast of light come from something inside this hole that exited and seemed to go into our clouds.    The beam looked like this:   --------- --   ------   -- -------- -- ------------ -- ------------- -- -----------.     It was long and short beams going in a straight line. No sounds were ever heard during all this.  Most of the lights were red and white with a slight amber color on one.  It seemed they were working on keeping this hole open and around the outside portion of the hole in what I think were clouds; they seemed to be manipulating the clouds or something into something that would appear alive.  In other words, the outside of the hole along with the inside of the hole seemed like a living entity. It moved very fluently as if looking around.  I totally could not believe this and I ran in the house and called my parents to see if they saw anything from where they live 20 miles away.  My dad said he saw something in the east but I told what I was watching was South East I went to my neighbors across the road and they stepped out and I had to point it out to them where to look.  They both stood there in amazement and couldn&#8217;t believe it either how these bright dancing lights moved inside, and how the outer portions of the hole would move as if it were alive. At that moment two packs of coyotes started to howl and my neighbor&#8217;s wife went in the house. I came back to my place and called my dad and then I went out to see if the hole was still there. It was, but this time much fainter and fewer lights are in it.  I can handle lights in a tunnel like hole but it bothered me how it was forming shapes that almost seemed humanoid at times.  The best way I can describe it is think of yourself as a tiny ant inside a hollow egg.  Someone comes along and drills a hole in the egg and puts his eye up to the egg to see the ant inside. The ant would see you and see you moving from his perspective outside that hole. That is what it looked like to me.  A giant peephole with something holding this hole open manipulating the area around it and then moving this animated matter in the shape of an animal or human reaching and grabbing things. If the bible is true and they say god will open the heavens and you will see him then I think I just saw a practice run, because I still don&#8217;t believe what I saw, but I did, and it&#8217;s disturbing on"
11/8/2012 21:00,Triangle,1 minute,High Point, NC,36.08058175,-79.9775474,slow moving Triangle made no noise  Had gone out to check the mail and while at the mail box noticed lights above.  Six white lights on the bottom of triangular shaped craft.  The lights formed a triangle inside a triangle.  It was extremely low and moved very slow.  It made no noise at all and just floated beyond the tree line.
11/8/2012 20:40,Fireball,10 minutes,Okeechobee, FL,27.24187954,-80.83077607,three bright red lights over lake Okeechobee  Was on way home when i noticed a bright glowing Red ball of light hoovering about 1 mile distant over lake Okeechobee.  When i got home i could still see the light it was even brighter so i went and got Binoculars and my Green Laser.    I returned to the front lawn and saw what appeared to be three brights together hoovering.  When i pointed the laser in their direction they vanished! i continued to observe the area for several hours after the event but they didnt return
11/8/2012 20:17,Cylinder,1 minute,Ypsilanti, MI,42.24483099,-83.6200104,"Red low flying object over Ypsilanti. Low speed flight, with a climb then light went away  I was with my mother driving home from work.  The street we were on is called &amp;quot;Grove Road&amp;quot; I noticed the object to my left.  It looked as if it was flying through clouds. It was very low to the deck, I want to say maybe 400-500 feet.  It was a red color. My first impression of this was a meteor, but, it was flying level. Also I want to add that I thought the windshield of the car was making the object red.  My mom insited we pull over and get out and take a look.    We drove for  maybe a few more yards before we stopped.  Before we stopped my mom rolled down her window to see if we could hear anything.  Nothing was heard.  The best way to describe the range of the object from us was like at an Airshow.  The object then made a climb and the color began to turn from a dark red to a red with white in it.  It was stationary for a bit, then it continued on its path and the light just went out. I saw no landing light nor FAA lights on the object."
11/8/2012 20:00,Fireball,5 seconds,Walterboro, SC,32.89596028,-80.67579228,"Green/orange fireball trailing black smoke.  The object was an egg shaped fireball, coloration orange and green with white flashes.  It was trailing smoke and coming in at a very steep angle at a fast rate of speed.  My wife and I saw it, also saw runner lights from a small aircraft almost immediately after.   ((NUFORC Note:  Witness elects to remain totally anonymous; provides no contact information.  PD))"
11/8/2012 20:00,Circle,1 minute,Gulfport (near), MS,30.435995,-89.05639642,"Circular aircraft casting green spiral light flying north from the gulf.  Driving on the I-10 east near the canal st exit, a circular strobing green light roughly 40 feet in diameter passed over the road.  The aircraft was moving perpendicularly to the road.  As it passed over the road the circular light strobed over the whole highway 2-3 times.    We then looked up toward the sky we saw a circular aircraft flying at an altitude of about 100-150 feet northbound.  Very hard to describe the light, but it was very bright, when we then discussed it afterward, we both drew the exact same picture.    This light had a very particular shape and pattern to it that was clear to both of us."
11/8/2012 19:45,Fireball,2 minutes,Farmington, MO,37.78830508,-90.42023197,Huge fireball type object with humanoid object in the center  On the night of November 8th 2012 I was walking down a street in Farmington Missouri and I glanced up at the sky.  This is when i noticed that in the north west sky there was a bright object.  There was a building obstructing my view so I walked a little quicker to get around it and that is when I saw a huge fire ball type object sitting in sky silently maybe as low as 10 stories up.  It looked like a mini sun that was just hovering there.  The middle of the huge buring object however was black and I noticed it looked like something in the middle of it was moving. When I got a better look it realized that in the middle of this burning ball of light was what appeared to be the shape of a human  only larger than any man that I have ever seen. I noticed the figure appeared to raise it's arms up then the fire around it started to get bigger and bigger and then it went from a still position to moving slowly away. Then It moved diagonally up and imploded on it's self! after making an enormous flash of light.
11/8/2012 19:15,Sphere,10 minutes,Divide, CO,-105.1575893,38.9418314,"Two big bright spheres floating around over mountains  We were driving down the road when we saw two big bright orange colored spheres floating in the sky, probably about a half a mile over the mountains probably, much lower than the stars.    They would sit in place for about a minute maybe or less, then very slowly move up, down, left, and right.  They crossed paths at one point also.    They began to dull in a colar a tiny bit as we left.  There were absolutely no blinking lights like an aircraft, and they were about at least 4 times bigger than the stars we could see and much much brighter."
11/8/2012 19:00,Oval,15 seconds,Loris, SC,34.05824582,-78.89316864,"We were driving southeast towards the direction of North Myrtle Beach and saw 4 separate bright orange lights high in the sky.  We were very alarmed.     When we saw the lights there were only 2 at first, then another appeared then the 4th appeared.  They were spread out in a diamond shape. When they disappeared they did so in order like 4, 3, and then the last 2 went out at the same time.   I believe the whole thing lasted about 15- 30 seconds.  When the lights went out it was as if a door was pulled accross them from left to right and each one went out in this sequence.    I do not believe this could have been flares because they appeared and went out in a very orderly way as if it was in a pattern that someone was controlling."
11/8/2012 19:00,Light,2 hours,Bernardsville, NJ,40.72946896,-74.60035383,"11/08/12 and 11/09/12 lights in the sky  Large light hovering over area for about 2 hours on Nov 8 2012.    First noticed around 19:00 hours.  Nov 09 2012 around 19:00; three light sources spotted around same area as night before, making triangle like formation.  Unknown duration of time."
11/8/2012 18:40,Other,1 second,Tarpon Springs, FL,28.15109244,-82.75561299,"i was driving home from work after a few stops along the way.  i was traveling northbound when a very fast object raced across the sky from behind southeast moving ahead diagonal of my position northwest.  it had to be a mile up and traveling horizontal not up or down.  it was very bright,  blueish and white, round in shape with a tail that moved erratic like lightning but not the nearly the length of lightning. it quickly seemed to disappear as though it burnt out.   ((NUFORC Note:  Witness elects to remain totally anonymous; provides no contact information.  PD))"
11/8/2012 18:04,Changing,+60 seconds,Jonah, TX,-97.540556,30.637778,"My mom was driving N. on 1660 toward HWY 29. She saw 3 bright lights hovering for 30 sec and then there were suddenly only 2 lights.  I got on Facebook and saw that my friend DK had posted a photo of the same thing my mom saw.  He &amp; 3 others saw the same thing and got a photo of it which I have.  He said that this is not the first time people have repoeted seeing lights like these in the Taylor, TX area.  Some people saw 2, 3, 4, and 5 light in a line and others have seen them in a V shape."
11/8/2012 18:00,Light,3 minutes,Temple, TX,31.11311372,-97.38845639,I noticed two yellowish orange lights and I knew they weren't street lights they were much brighter and were moving.  They would dissapear and come back but as we followed them they descended and disappeared.  Almost diamond shape lights.
11/8/2012 17:50,Fireball,~10 minutes,Granger, TX,30.71844571,-97.44232272,Balls of light in formation in the north west area.  I was out walking in our field and just happened to look up above the horizon and saw these very bright lights.  My meditate reaction was that it was a new cell tower or something.  As I continued to stand there I realized that this was no plain or tower.  All I wanted to do is stand there and watch but I pulled out my phone and started taking video.    I called my brother to come see cause I knew he would never beleive me if I told him what happend. The lights where North West in a funny formation. There was four of them.  Omost in a straight line except the second light was a little lower making what it looked like was a v shape.  The balls of light seemed to be flashing omost but more like flickering. They did not appear to be moving.   Then they one by one disappeared. The one on the far left disappeared first then if was the second and within a couple of seconds they were gone. I wad on the phone with brother when they disappeared. In shock I was looking all ar! ound wondering if the lights were all around. Next thing I know my brother said there back.   I turned back around to the area where I say them last and there was nothing. I told him that I didnt see them. Instead of the lights being in the same spot the light were now more west. The lights made a giant triangle in the sky with only three this time. Two were high up level with each other and the third was very low to the ground. they did not move.   I had told my brother to come out there with me. So ny this time he was with me.  I called a real good friend that lives in town to step out side and see.  He also saw what me and my brother were looking at. My parents were gone but by the time we got to the house my parents were home.  We told them we say a ufo and they just nodded and said they saw it to.   My dad is veteran and was telling me all these laws about plains in formations. And was saying things about how lights ate on plains but long story short he was saying there was no way those were aircraft.   From what they say he said that the on! e appear ed as if it had landed but from my point it was still barely in the air. The lights in the triangle also disappeared quickly in sink. My parents said the say one move but I never did. I am now a true believer.
11/8/2012 17:45,Light,30 minutes,Taylor, TX,30.58118507,-97.41341466,"2-4 bright lights hovering over Granger, TX  Thursday evening I was driving north down Highway 95 from Taylor to Granger, TX.  I saw 3 extremely bright large twinkling lights in a triangle formation fairly low to the ground hovering over what looked like the Granger, TX area.    It was so unusual that I did not turn down FM 1331 but stayed on Hwy 95 to try and get a closer look at the lights.  They stayed in the tight triangular formation for several minutes &amp; then one instantly disappeared.  The other 2 stayed for a couple of minutes longer &amp; then disappeared.    It was still daylight at that point but getting dark.  I then drove home which took me about 10 minutes &amp; when I got settled into the house, my husband &amp; daughter were looking outside towards Granger &amp; the lights just reappeared around 6:30pm.    There were 2 of the large twinkling bright lights this time that hovered over the Granger, TX area for about 10-15 minutes.  We did capture them on videotape &amp; you can have a copy of what we captured.    At times, 1 or 2 more lights would appear but for the majority of the time the 2 main lights stayed fairly motionless over the Granger area.  About an hour later helicopters or aircraft were flying very slowly in a circular pattern over where the sighting happened."
11/8/2012 17:30,Triangle,10 minutes,Selah, WA,46.6513036,-120.5343023,"5 UFO's spotted, one in Selah that was very visible, and four in Yakima, Washington.  Four UFO's spotted driving I-90, they were fast moving and above the clouds.    When coming through the Selah gap I saw a white light that seemed to be strobing.  It stayed in the same place as far as I could see.   When I began my drive up Fremont ave. the craft was only about 100 feet above the road and began to move counterclockwise, as it traveled to the south east relatively slowly at about 150 mph.   And I lost sight of it as it went back over the Selah gap."
11/8/2012 17:00,Triangle,5 minutes,Hampton, GA,33.38434735,-84.28728819,"red balls of light in a triangular  formation at low altitude.  i was driving approx. west on jonesboro road towards my home and noticed three bright red lights  in an triangular formation on the horizion at  the 10 o'clock position .as i continued driving the lights were moving along  the treeline  towards me .my vehicle and the lights intersected approx  5 minutes later ,and i lost sight of it .it appeared several times to be going both away and towards me alternating with out leaving its course,they were a not so much as bright ,but a very  dense, deep  ,or intense quality."
11/8/2012 16:30,Light,15-20 seconds,Ketchikan, AK,55.34853818,-131.6450102,"white light flew across sky and then shot strait up faded to red and dissapeared  Saw a really bright white light when I looked up at the sky, thought it was a satellite but realized that it was too close and too bright, it flew across the sky for about 10 seconds and that&#8217;s when I realized it wasn&#8217;t anything that I could explain, it wasn&#8217;t flying strait it moved back and forth just barely and then  the light got dimmer and dimmer and it looked like it was going strait up and then as the light almost dimmed out it turned red and then disappeared"
11/8/2012 12:03,Disk,1 minute,Winston-Salem, NC,36.12465464,-80.26509521,"2 discs  Was driving up number 8 back towards Germanton and could see two discs in the sky.    As I was trying to keep my eye on one, I spotted the second, as I moved my eye back to the first it was gone.    Then went back to the second and it was gone.   ((NUFORC Note:  Witness elects to remain totally anonymous; provides no contact information.  PD))"
11/8/2012 1:59,Circle,5 minutes,McKinleyville, CA,-124.1006205,40.9465152,"Orange floating light over McKinleyville  We saw an orange light moving kind of fast towards us, it looked like a plane but then it just stopped, it stayed in one spot for quite awhile and then traveled the other direction, and then disappeared.  There was an airplane above it traveling slow.    I actually fly RC Planes with LEDs on them and i can assure you it was not one, even though there are some in the same general area."
11/8/2012 1:30,Fireball,2 minutes,Pueblo, CO,38.36518317,-104.7067416,"Multicolored flashing ball of light (disco-ball)  At approximatly 1:30 am i took my dogs outside to relieve themselves and was looking up at the night sky when i noticed a ball of light that flashed multiple colors white then blue then green the yellow then red and so on.  It was stationary and never moved but it was bright and not anything like a planet or star.  I've seen these objects here in Pueblo before.    About 4 years ago i was talking a walk through the park late at night and there must of been 10 to 15 of these lights in the sky.  I've never seen these lights anywhere else except in Pueblo.   ((NUFORC Note:  Possible observation of the star, Sirius, we suspect.  PD))"
11/7/2012 23:45,Triangle,5 seconds,Boulder, CO,40.08298568,-105.2163447,"Boulder CO Triangle/Chevron Object  Having recently witnessed an orange fireball object on 11/3/12, I was a little reluctant to report this new sighting.  However I felt compelled because my sighting was very similiar to another report in Boulder this month.  I was walking my dog at the Howard Hueston dog park last evening when I spotted an object that appeared to be a triangle or chevron shaped object.  It was extremely difficult to see.  It appeared to have deep red tones on the body of the object, it may have also had about 4 very dim lights on the leading edge of the object.  The object was silent and appeared to be gliding in the sky.  The object was heading west, then turned at a 45 degree angle and headed to the north.  I lost sight of the object when it went into tree line.  It is also important to note that this park is very close to Glenwood Dr similiar location to the other Boulder triangle report."
11/7/2012 23:16,Teardrop,5 seconds,Bay City, MI,43.58604399,-83.893675,"Reddish orange object heading South near James Clements  I was driving West on German Rd. before it turns into Bullock rd. as I witnessed an object traveling in a north to south direction. It left no trail behind, nor did it make a sound.  It was traveling at speeds that I never witnessed a manned aircraft before, hence it was only in view from my windshield for 5-6 seconds before it was out if sight.  It seemed to have a helicopter shape but was to fast to describe other than the gape of a teardrop.  The color was steady and did not change from the reddish orange light it emitted. It also was not bright but bright enough to catch my eye."
11/7/2012 23:00,Fireball,30 seconds,Omaha, NE,41.25363765,-96.01896175,Huge ball of light came up from the ground and shot into the atmosphere   ((NUFORC Note:  Witness elects to remain totally anonymous; provides no contact information.  PD))
11/7/2012 22:30,Circle,5 seconds,Richfield, MN,44.87800472,-93.28226088,"Yellowish/Orange sphere traveling across the sky.  I was sitting in my boyfriend&#8217;s car staring up at the sky listening to him talk about something and then all of a sudden I saw this circular, orange/yellow, object moving across the sky.    It lasted about five seconds and it was not a shooting star and it left sort of a trail of light behind it.    I live it the city so it&#8217;s not dark enough to see stars or shooting stars, so it had to be something else.   My first thought was that it was an airplane or helicopter but it was moving across the sky way too quickly."
11/7/2012 22:10,Fireball,30 seconds,North Platte, NE,41.13598597,-100.774131,"fastest thing ever went from 10000 feet to 50000 feet .in 15 sec.   ((NUFORC Note:  Witness elects to remain totally anonymous; provides no contact information.  We have no idea what the report addresses.  If this is a legitimate report, we would like the witness to submit a much more detailed report.  PD))"
11/7/2012 21:30,Triangle,30-45 seconds,Tucson, AZ,32.19471234,-110.8323505,"Bright, orange, triangular light north of Tucson moving towards the south then turning east and disappearing  A bright, orange, triangular light appeared in the NNE ski from NW Tucson (Marana), approximately 30 deg above the horizon.  It was moving at a fast airplane speed towards the south.  Thought it was a meteorite at first, but moved too slow for that.  We watched it for about 20 seconds as it moved almost directly towards us then it suddenly turned toward the east and quickly faded away and disappeared.   ((NUFORC Note:  Witness elects to remain totally anonymous; provides no contact information.  PD))"
11/7/2012 21:00,Fireball,15 seconds,Cape Coral, FL,26.59787613,-81.98793718,"Super bright orangish red shooting flame across the sky in Cape Coral, FL  On November 7th, 2012, I was driving home from picking up my 14 year old son at a friend&#8217;s.  We were sitting at a light at Burnt Store and Pine Island Rd when we both looked up and saw what we thought was a shooting star.    I remember stating that it was the brightest shooting star I have ever seen.  It was so big and bright like it was SUPER close.  But the direction that it traveled was very odd it went in a 45 degree angle across the sky for a few seconds and then disappeared.  It was so strange that for the past week I have not been able to forget about it."
11/7/2012 21:00,Circle,5 minutes,Mount Pleasant, SC,32.85842435,-79.83850577,"Coastal residents near Mount Pleasant SC witness 5 bright orange round lights darting among each other at 9:00 PM on Wednesday, Nov-7th  My co-worker reported to me this morning that last night, he saw 5 Round Orange Lights - similar in shape, size, and height to those reported as seen by my neighbors 8:00 PM November 4 over Sullivan's Island SC. He reports that the 5 he saw while driving eastbound across the Isle of Palms Connector were noiselessly darting among each other above the Inter-coastal Waterway between Mount Pleasant and Isle of Palms SC at 9:00 PM and that the intensity of the lights faded slowly in and out for about 10 seconds before fading completely out."
11/7/2012 20:45,Light,&gt;10 minutes,Durand, MI,42.91733843,-83.98613786,"Several scattered lights in sky slowly formed a single line.  I was driving along i69 on my way toward Lansing from Flint when I looked over to see several red lights in the sky.  They were scattered around in no particular order, then slowly began forming a single straight line.  I didn't watch them for more than a couple minutes to see what happened next but thought it was a strange occurance."
11/7/2012 20:35,Light,10 minutes,Wilmington, NC,34.21850551,-77.89953223,"Two stationary orange lights in the sky flickering on and off, fading to a reddish color before dissapearing.  Two orange lights/orbs appeared in the sky in Wilmington, North Carolina.  These lights were visible for 10-20 seconds before fading away.    After a few minutes, a single orange light/orb appeared at the same spot, was visible for roughly the same time period before fading away.    After a few more minutes, the light appeared for a third time, visible for several seconds before fading to a reddish/orange color and finally flickering out.   Throughout the duration of the sightings, the lights did not appear to move or change position, and no sounds were heard"
11/7/2012 20:15,Light,1:00,North Bend, WA,47.49803989,-121.7879735,Large string of red lights. quarter to half mile long.   ((NUFORC Note:  Witness elects to remain totally anonymous; provides no contact information.  PD))
11/7/2012 20:00,Fireball,,Tampa, FL,28.01781501,-82.44814761,"I was on my lunch break at work with a friend.    It had to be anywhere from 8:50pm to 9:03pm when me and a friend saw this bright fire ball in the sky coming from the north headed south.  We watch it disapear in the clouds.    I'm not sure the zip code is right, but I work at The University of Tampa next to downtown Tampa.  There's a news channel there were it pass.  They must got footage of it because it was fly pretty low.    All I know is it look red, a bit of yellow and blue like a flame.  Fireball is what my friend said it look like and I agree with him.  I know for sure it wasn't a aircaft I seen before and also it had no noise.   ((NUFORC Note:  Witness indicates that the date of the sighting is approximate.  PD))"
11/7/2012 19:51,Light,5 seconds,Orlando, FL,28.43101985,-81.29180596,"Bright dark green light flashed in western sky, increased in brightness 2-3 times then nose dived and disappeared.  I was traveling westbound on Interstate 4, half a mile before Exit 79, when I observed a dark green-colored orb in the sky that swelled to a light green color while becoming 2-3 times brighter (within 2 seconds), and then fell straight down very fast and disappeared before reaching the ground.  There was a short tail.  The entire incident lasted approximately 5 seconds."
